time,series_id,torque_trial,speed2,torque2
0.020749568939208984,2,0.25,5,0.234
0.031047582626342773,2,0.25,16,0.24750000000000003
0.04164743423461914,2,0.25,21,0.23850000000000002
0.052741050720214844,2,0.25,21,0.24750000000000003
0.06310462951660156,2,0.25,32,0.24750000000000003
0.07367801666259766,2,0.25,38,0.23850000000000002
0.08397674560546875,2,0.25,38,0.234
0.09432554244995117,2,0.25,54,0.25200000000000006
0.10483646392822266,2,0.25,104,0.23850000000000002
0.11538028717041016,2,0.25,104,0.24750000000000003
0.12587380409240723,2,0.25,76,0.24300000000000002
0.13619589805603027,2,0.25,93,0.24750000000000003
0.1464848518371582,2,0.25,109,0.24750000000000003
0.15668582916259766,2,0.25,115,0.24300000000000002
0.16710591316223145,2,0.25,115,0.24300000000000002
0.17719268798828125,2,0.25,115,0.24300000000000002
0.18778562545776367,2,0.25,120,0.25650000000000006
0.19803977012634277,2,0.25,120,0.23850000000000002
0.20842981338500977,2,0.25,131,0.24750000000000003
0.21861982345581055,2,0.25,137,0.261
0.22908496856689453,2,0.25,148,0.23850000000000002
0.23931646347045898,2,0.25,148,0.25200000000000006
0.24975204467773438,2,0.25,164,0.25200000000000006
0.2601437568664551,2,0.25,170,0.2295
0.2703120708465576,2,0.25,175,0.24300000000000002
0.2804257869720459,2,0.25,181,0.225
0.2908639907836914,2,0.25,181,0.25200000000000006
0.3013782501220703,2,0.25,197,0.23850000000000002
0.31183505058288574,2,0.25,203,0.24750000000000003
0.32202696800231934,2,0.25,214,0.24300000000000002
0.33238649368286133,2,0.25,214,0.23850000000000002
0.3428206443786621,2,0.25,225,0.234
0.3529391288757324,2,0.25,230,0.261
0.36325836181640625,2,0.25,236,0.24750000000000003
0.37339234352111816,2,0.25,241,0.2655
0.0,3,0.25,5,0.24750000000000003
