time,series_id,torque_trial,speed2,torque2
0.23887181282043457,4,0.25,554,0.29250000000000004
0.2500178813934326,4,0.25,560,0.2025
0.26033496856689453,4,0.25,609,0.2745
0.2709839344024658,4,0.25,620,0.216
0.2814192771911621,4,0.25,642,0.29700000000000004
0.29207873344421387,4,0.25,659,0.2295
0.3026721477508545,4,0.25,703,0.21150000000000002
0.31334447860717773,4,0.25,703,0.21150000000000002
0.32344627380371094,4,0.25,725,0.216
0.3340432643890381,4,0.25,747,0.25650000000000006
0.3442826271057129,4,0.25,785,0.2655
0.3546466827392578,4,0.25,802,0.261
0.3649144172668457,4,0.25,840,0.1935
0.37527942657470703,4,0.25,873,0.198
0.0,0,0.5,65,0.48600000000000004
0.010270833969116211,0,0.5,131,0.49050000000000005
0.020392179489135742,0,0.5,192,0.468
0.030671358108520508,0,0.5,269,0.5040000000000001
0.0413212776184082,0,0.5,357,0.47250000000000003
0.051839351654052734,0,0.5,433,0.49500000000000005
0.062050819396972656,0,0.5,510,0.522
0.07233047485351562,0,0.5,593,0.49500000000000005
0.08260536193847656,0,0.5,642,0.5355
0.09266805648803711,0,0.5,642,0.5355
0.10309958457946777,0,0.5,725,0.387
0.1132667064666748,0,0.5,796,0.40950000000000003
0.12389874458312988,0,0.5,867,0.4005
0.13419079780578613,0,0.5,966,0.558
0.0,1,0.5,0,0.0
0.010410785675048828,1,0.5,65,0.47700000000000004
0.021009206771850586,1,0.5,137,0.48600000000000004
0.03125143051147461,1,0.5,197,0.49950000000000006
0.04159808158874512,1,0.5,258,0.49500000000000005
0.05195188522338867,1,0.5,340,0.441
0.062114715576171875,1,0.5,433,0.48150000000000004
0.07254624366760254,1,0.5,499,0.441
0.08302712440490723,1,0.5,571,0.48600000000000004
0.09354305267333984,1,0.5,653,0.4005
0.1041097640991211,1,0.5,747,0.5625
0.11434698104858398,1,0.5,812,0.5985
0.12492156028747559,1,0.5,878,0.522
0.1356053352355957,1,0.5,972,0.3915
0.0,2,0.5,0,0.0
0.010327339172363281,2,0.5,71,0.48150000000000004
0.020673513412475586,2,0.5,137,0.48600000000000004
0.031246662139892578,2,0.5,208,0.5040000000000001
0.04187130928039551,2,0.5,274,0.47700000000000004
0.05224132537841797,2,0.5,357,0.41850000000000004
0.06271743774414062,2,0.5,428,0.468
0.07311797142028809,2,0.5,505,0.41850000000000004
0.08334875106811523,2,0.5,587,0.5085000000000001
0.09364581108093262,2,0.5,648,0.396
0.10421204566955566,2,0.5,747,0.5265
0.11485719680786133,2,0.5,823,0.441
0.12531518936157227,2,0.5,906,0.333
0.1358039379119873,2,0.5,966,0.405
0.0,3,0.5,0,-0.0045000000000000005
0.010545492172241211,3,0.5,76,0.4635
0.021768569946289062,3,0.5,164,0.47250000000000003
0.032120704650878906,3,0.5,274,0.5085000000000001
0.04233574867248535,3,0.5,340,0.49950000000000006
0.05297994613647461,3,0.5,401,0.48150000000000004
0.06370711326599121,3,0.5,494,0.5085000000000001
0.07408595085144043,3,0.5,554,0.47250000000000003
0.08454537391662598,3,0.5,648,0.5130000000000001
0.09469032287597656,3,0.5,719,0.3915
0.10515880584716797,3,0.5,802,0.41850000000000004
0.11541604995727539,3,0.5,873,0.41850000000000004
