trajectory_num,pick_place_mode,time,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
0,1,0.43795299530029297,-0.07404202111151038,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.08726646259971647,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.4485514163970947,-0.1040420211115104,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.17453292519943295,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.4591217041015625,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.47022390365600586,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.4812593460083008,-0.044042021111510385,-0.1780321201823332,2.8623399732707004,-2.478367537831948,0.0,0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.4922056198120117,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.5034322738647461,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.5141434669494629,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.5250623226165771,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.5358099937438965,-0.1040420211115104,0.013967879817666826,2.8623399732707004,-2.478367537831948,0.17453292519943295,-0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.546637773513794,-0.1040420211115104,0.05796787981766795,2.8623399732707004,-2.4958208303518914,0.17453292519943295,-0.17453292519943295,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.5576081275939941,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.5685288906097412,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.5792520046234131,-0.044042021111510385,-0.1780321201823332,2.8623399732707004,-2.478367537831948,0.0,0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.5898053646087646,-0.044042021111510385,-0.1420321201823332,2.8623399732707004,-2.478367537831948,0.0,0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.600501298904419,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.6112897396087646,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.622028112411499,-0.1040420211115104,-0.022032120182333192,2.8623399732707004,-2.478367537831948,0.17453292519943295,-0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.003845330383768076
0,1,0.6329538822174072,-0.044042021111510385,0.013967879817666826,2.8623399732707004,-2.478367537831948,0.0,-0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.6439864635467529,-0.044042021111510385,0.05796787981766795,2.8623399732707004,-2.4958208303518914,0.0,-0.17453292519943295,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.6546094417572021,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.665621280670166,-0.014042021111510386,-0.032032120182332056,2.8623399732707004,-2.4958208303518914,-0.08726646259971647,0.08726646259971647,-0.02808999705926899,0.19745227649789399,0.0012253975101520502,0.0
0,1,0.6766748428344727,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.6871998310089111,-0.044042021111510385,-0.20803212018233322,2.8623399732707004,-2.478367537831948,0.0,0.3665191429188092,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.6984820365905762,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.7090296745300293,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.7204272747039795,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.7307236194610596,-0.044042021111510385,-0.05203212018233319,2.8623399732707004,-2.478367537831948,0.0,-0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.004540659069875532
0,1,0.7417905330657959,-0.044042021111510385,-0.022032120182333192,2.8623399732707004,-2.478367537831948,0.0,-0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.003845330383768076
0,1,0.7527086734771729,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.7640814781188965,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.7746357917785645,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.7854125499725342,-0.014042021111510386,-0.1780321201823332,2.8623399732707004,-2.478367537831948,-0.08726646259971647,0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0012253975101520502,0.0
0,1,0.7963998317718506,-0.044042021111510385,-0.1420321201823332,2.8623399732707004,-2.478367537831948,0.0,0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.8065948486328125,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.8173091411590576,-0.044042021111510385,-0.05203212018233319,2.8623399732707004,-2.478367537831948,0.0,-0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.004540659069875532
0,1,0.8279838562011719,-0.044042021111510385,-0.022032120182333192,2.8623399732707004,-2.478367537831948,0.0,-0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.003845330383768076
0,1,0.8394637107849121,-0.044042021111510385,0.013967879817666826,2.8623399732707004,-2.478367537831948,0.0,-0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.8501720428466797,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.8605337142944336,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.8718767166137695,-0.044042021111510385,-0.1420321201823332,2.8623399732707004,-2.478367537831948,0.0,0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.8828120231628418,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.8935856819152832,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.9043688774108887,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.9151413440704346,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.9258379936218262,-0.044042021111510385,-0.08203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.9365108013153076,-0.044042021111510385,-0.022032120182333192,2.8623399732707004,-2.478367537831948,0.0,-0.17453292519943295,-0.029588128779388198,0.19837382348856672,0.0,0.003845330383768076
0,1,0.9474186897277832,-0.044042021111510385,0.05796787981766795,2.8623399732707004,-2.4958208303518914,0.0,-0.17453292519943295,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.9580175876617432,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.969235897064209,-0.044042021111510385,-0.0020321201823320523,2.8623399732707004,-2.4958208303518914,0.0,0.0,-0.02808999705926899,0.19745227649789399,0.0,0.0
0,1,0.9808342456817627,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,1,0.991844892501831,-0.014042021111510386,-0.1780321201823332,2.8623399732707004,-2.478367537831948,-0.08726646259971647,0.2792526803190927,-0.029588128779388198,0.19837382348856672,0.0012253975101520502,0.0
0,2,0.0,-0.044042021111510385,-0.11203212018233319,2.8623399732707004,-2.478367537831948,0.0,0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,2,0.011314868927001953,-0.05877482405381647,-0.09900187302918438,2.8623399732707004,-2.478367537831948,0.0,0.0,-0.029588128779388198,0.19837382348856672,0.0,0.0
0,2,0.02202749252319336,-0.1065392987428793,-0.018529397813700055,2.8623399732707004,-2.478367537831948,0.0,-0.3665191429188092,-0.029588128779388198,0.19837382348856672,0.0,0.006791379005479001
0,2,0.032700538635253906,-0.27348235993994957,-0.1854724590107703,2.8623399732707004,-2.478367537831948,0.2792526803190927,-0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.016185525407540834
0,2,0.04379534721374512,-0.27486965535905006,-0.2828597544298708,2.8623399732707004,-2.478367537831948,0.0,-0.08726646259971647,-0.029588128779388198,0.19837382348856672,0.0,0.02468417018091931
0,2,0.05477118492126465,-0.33116522209770904,-0.3191553211685287,2.8623399732707004,-2.4958208303518914,-0.17453292519943295,-0.08726646259971647,-0.02808999705926899,0.19745227649789399,0.05779923493703305,0.02785155589825391
0,2,0.06547117233276367,-0.3938300686543023,-0.417820167725122,2.8623399732707004,-2.4958208303518914,-0.3665191429188092,-0.17453292519943295,-0.02808999705926899,0.19745227649789399,0.14434625921883068,0.07292337608038324
0,2,0.07607507705688477,-0.4964474358934814,-0.520437534964301,2.8623399732707004,-2.4958208303518914,-0.47123889803846897,-0.2792526803190927,-0.02808999705926899,0.19745227649789399,0.23394534262446764,0.14533357657744259
0,2,0.08785533905029297,-0.48280505701404,-0.6527951560848586,2.8448866807507573,-2.4958208303518914,-0.7504915783575618,-0.3665191429188092,-0.026905949703064917,0.1986961629895599,0.36234112927747947,0.23926192110977265
0,2,0.09870767593383789,-0.5338670610230086,-0.5578571600938282,2.8448866807507573,-2.5132741228718345,-1.0471975511965976,-0.8552113334772214,-0.02542149966324047,0.19775653593439885,0.5590642789678192,0.47708576577365863
0,2,0.10958099365234375,-0.5105075384819899,-0.5124976375528107,2.827433388230814,-2.5132741228718345,-1.3264502315156905,-1.4311699866353502,-0.024221572057723864,0.19898766353472608,0.6771628426099409,0.7334712370871047
0,2,0.12070703506469727,-0.5159811599947669,-0.45197125906558355,2.8099800957108707,-2.530727415391778,-1.5184364492350666,-1.8151424220741028,-0.021535221997804388,0.19924836677486263,0.7834846004546446,0.8203922058881852
0,2,0.13159990310668945,-0.22559630704621333,-0.3359956953478448,2.775073510670984,-2.5656340004316642,-2.2863813201125716,-2.0943951023931953,-0.01615749957322004,0.19967752684429052,0.5157991823168423,0.7037077387617222
0,2,0.14222455024719238,-0.14553620269020906,-0.3155263017610299,2.7576202181510405,-2.5830872929516078,-2.670353755551324,-2.2863813201125716,-0.013466570483408553,0.19984604570815676,0.3886331454224785,0.7214134423506212
0,2,0.15300583839416504,0.033019773843195876,-0.31297032522762597,2.722713633111154,-2.600540585471551,-3.0543261909900767,-2.3911010752322315,-0.009480682759071643,0.20114135835852118,0.0,0.7483436811675577
0,2,0.1643965244293213,0.15702013201289694,-0.18896996705792093,2.6878070480712677,-2.6354471705114375,-3.246312408709453,-2.5830872929516078,-0.004064429868887547,0.20129697119492934,0.0,0.4881259206567995
0,2,0.17481374740600586,0.2416233153713499,-0.03836678369947,2.652900463031381,-2.670353755551324,-3.246312408709453,-2.775073510670984,0.00135425466250369,0.20132725088037567,0.0,0.10647064513404249
0,2,0.18569588661193848,0.276384452741813,0.15839435367099117,2.6179938779914944,-2.705260340591211,-3.0543261909900767,-3.0543261909900767,0.006772326256035861,0.20123425910896114,0.0,0.0
0,2,0.1963045597076416,0.2524269045277833,0.13443680545696143,2.600540585471551,-2.722713633111154,-2.8623399732707004,-2.8623399732707004,0.009480597238348189,0.20114149278099946,0.0,0.0
0,2,0.20726943016052246,0.3636178025232608,0.2756277034524389,2.5656340004316642,-2.7576202181510405,-2.775073510670984,-2.8623399732707004,0.014894527411194541,0.2008633039913668,0.0,0.0
0,2,0.21790456771850586,0.42231767749561944,0.34032757842479966,2.530727415391778,-2.792526803190927,-2.478367537831948,-2.5830872929516078,0.020303511960878047,0.20046138445277045,0.0,0.0
0,2,0.2291724681854248,0.3594947898026901,0.33750469073187217,2.5132741228718345,-2.8099800957108707,-2.007128639793479,-2.2863813201125716,0.023005593257479945,0.20021394379987317,0.0,0.0
0,2,0.23990154266357422,0.3045954423886963,0.3986053433178796,2.4958208303518914,-2.8448866807507573,-1.5184364492350666,-1.9024088846738192,0.026905959319124213,0.1986961665803063,0.0,0.0
0,2,0.2503938674926758,0.29537890828207636,0.4553888092112535,2.478367537831948,-2.8623399732707004,-1.1344640137963142,-1.710422666954443,0.029588128684054346,0.19837382331880848,0.0,0.0
0,2,0.2620398998260498,0.3334772674942813,0.4574871684234605,2.4609142453120048,-2.8797932657906435,-0.8552113334772214,-1.3264502315156905,0.0322678804002163,0.19802059999676436,0.0,0.0
0,2,0.2726151943206787,0.31650096908705583,0.3085108700162371,2.4609142453120048,-2.8797932657906435,-0.6632251157578453,-0.7504915783575618,0.0322678804002163,0.19802059999676436,0.0,0.0
0,2,0.2839345932006836,0.19286456568383248,0.2708744666130108,2.4609142453120048,-2.897246558310587,-0.17453292519943295,-0.2792526803190927,0.033419999535066316,0.19675190798483283,0.0,0.0
0,2,0.2953042984008789,0.15918427927547088,0.20119418020465327,2.4609142453120048,-2.897246558310587,0.0,0.0,0.033419999535066316,0.19675190798483283,0.0,0.0
0,2,0.3058907985687256,0.06603212018233065,0.07804202111150899,2.4609142453120048,-2.897246558310587,0.2792526803190927,0.3665191429188092,0.033419999535066316,0.19675190798483283,0.018439646548068293,0.028603894689441887
0,2,0.31722497940063477,0.03603212018233065,0.04204202111150898,2.4609142453120048,-2.897246558310587,0.3665191429188092,0.47123889803846897,0.033419999535066316,0.19675190798483283,0.013206461806775358,0.01981183569989754
0,2,0.3280787467956543,0.03603212018233065,-0.03795797888849216,2.4609142453120048,-2.8797932657906435,0.3665191429188092,0.47123889803846897,0.0322678804002163,0.19802059999676436,0.013206461806775358,0.0
0,2,0.340198278427124,-0.07996787981766844,-0.001957978888492154,2.478367537831948,-2.8797932657906435,0.47123889803846897,0.3665191429188092,0.030756238680173853,0.19711741621499276,0.0,0.0
