time,series_id,torque_trial,speed1,speed2,torque1,torque2
0.20875191688537598,2,0.35,2636,2202,0.387,0.36900000000000005
0.2193312644958496,2,0.35,2779,2334,0.36450000000000005,0.3825
0.2299213409423828,2,0.35,2955,2416,0.25200000000000006,0.42300000000000004
0.0,3,0.35,0,0,-0.0,-0.0045000000000000005
0.010206937789916992,3,0.35,131,104,0.30150000000000005,0.3195
0.020536184310913086,3,0.35,258,252,0.324,0.3285
0.031009912490844727,3,0.35,401,401,0.3285,0.3195
0.04116368293762207,3,0.35,554,521,0.35100000000000003,0.40950000000000003
0.05167555809020996,3,0.35,692,609,0.29700000000000004,0.25200000000000006
0.0623326301574707,3,0.35,834,736,0.27,0.42300000000000004
0.07247757911682129,3,0.35,977,889,0.21150000000000002,0.4635
0.0828711986541748,3,0.35,1093,977,0.3825,0.27
0.09302854537963867,3,0.35,1230,1076,0.3195,0.387
0.10345125198364258,3,0.35,1373,1213,0.324,0.2205
0.1136624813079834,3,0.35,1532,1340,0.31500000000000006,0.34650000000000003
0.12411618232727051,3,0.35,1680,1455,0.3825,0.28800000000000003
0.1344432830810547,3,0.35,1834,1598,0.25650000000000006,0.342
0.14510536193847656,3,0.35,1966,1691,0.342,0.31050000000000005
0.15549921989440918,3,0.35,2114,1796,0.30600000000000005,0.3825
0.16589832305908203,3,0.35,2219,1917,0.28800000000000003,0.279
0.17635345458984375,3,0.35,2367,2037,0.31500000000000006,0.37350000000000005
0.1868898868560791,3,0.35,2515,2164,0.31050000000000005,0.3915
0.19718050956726074,3,0.35,2614,2263,0.25200000000000006,0.378
0.20770573616027832,3,0.35,2801,2263,0.3915,0.378
0.2181382179260254,3,0.35,2933,2411,0.261,0.4005
0.22854208946228027,3,0.35,2933,2521,0.261,0.40950000000000003
0.0,4,0.35,0,0,0.0045000000000000005,-0.0045000000000000005
0.010869741439819336,4,0.35,109,82,0.31500000000000006,0.333
0.021576881408691406,4,0.35,247,137,0.324,0.31500000000000006
0.03191518783569336,4,0.35,411,236,0.324,0.324
0.04299187660217285,4,0.35,554,357,0.31500000000000006,0.31500000000000006
