trajectory_num,mode,time,target,torque1,torque2,theta1,theta2,omega1,omega2,eff_x,eff_y,power1,power2
9,go,0.12000000000001876,"(np.float64(0.0), np.float64(0.0))",0.827827545110131,0.853361659279925,1.2438344177688485,-4.488289125374443,2.8186121142185803,2.7711661244216,0.19232909500029133,0.049505492731579975,2.3333247471312437,2.364806922076736
9,go,0.13000000000002032,"(np.float64(0.0), np.float64(0.0))",0.8774843787294876,0.8960168429269174,1.2749146344390352,-4.457533589626049,3.3973962905820363,3.384098582579988,0.19068059501346143,0.05366296622125452,2.9811621733392437,3.0322093281167772
9,go,0.14000000000002188,"(np.float64(0.0), np.float64(0.0))",0.9145838512886338,0.9230666395006593,1.3119531055694735,-4.420432827526872,4.010669983238596,4.041555132322995,0.18854758951107684,0.05868110545542232,3.668093999518076,3.730624714350029
9,go,0.15000000000002345,"(np.float64(0.0), np.float64(0.0))",0.9385736228286026,0.9337641793334502,1.3552595398907417,-4.376577795133266,4.651363692499225,4.736169444659706,0.18583773891762617,0.06456442493969172,4.365647271962423,4.4224653746768325
9,go,0.160000000000025,"(np.float64(0.0), np.float64(0.0))",0.9492517242928664,0.9279369410314873,1.4050693023284828,-4.3256405345811375,5.311660039027807,5.458993396254511,0.1824509528508226,0.07128592281455866,5.042102450904659,5.065601633231501
9,go,0.17000000000002657,"(np.float64(0.0), np.float64(0.0))",0.9467923122972884,0.9060427486474095,1.4615361960595836,-4.267389704598069,5.983359576594863,6.199247684134986,0.17828258448167494,0.07878512036160584,5.664998848830375,5.616783411279751
9,go,0.18000000000002814,"(np.float64(0.0), np.float64(0.0))",0.9316431918372982,0.8692568413422138,1.5247378435566477,-4.20171640393659,6.658533336437327,6.944158166656259,0.17322819161655284,0.08696745514495445,6.203377250513526,6.036256993728358
9,go,0.1900000000000297,"(np.float64(0.0), np.float64(0.0))",0.904329760120266,0.8195394009228898,1.5946499123623663,-4.12862121267896,7.325597100662799,7.683548762002804,0.16718842001918616,0.09570489595443239,6.624755468780105,6.2969709493735895
9,go,0.20000000000003126,"(np.float64(0.0), np.float64(0.0))",0.8666511248466018,0.7582528428417566,1.671146874634224,-4.048224717348519,7.97561892192179,8.403929267396215,0.1600786163592537,0.10483973274032075,6.912079110031361,6.372303258044221
9,go,0.21000000000003283,"(np.float64(0.0), np.float64(0.0))",0.819790328348248,0.6879447212679267,1.7540138967161625,-3.9607803895487597,8.599678380549216,9.092219771637053,0.15183556913599164,0.11418990294777123,7.049933163279772,6.2549445965055845
9,go,0.2200000000000344,"(np.float64(0.0), np.float64(0.0))",0.7651023724702345,0.6112410682751974,1.8429489915918504,-3.8666686762712192,9.189288664886252,9.73613979501164,0.14242292010390564,0.12355572104800057,7.030746558818305,5.951128489179577
9,go,0.23000000000003595,"(np.float64(0.0), np.float64(0.0))",0.7039892387691536,0.5307290418217397,1.937569869631179,-3.7663860984327138,9.73717641665514,10.325101091799896,0.13183656630488455,0.13272868692200396,6.854867413322007,5.479831009163558
9,go,0.24000000000003752,"(np.float64(0.0), np.float64(0.0))",0.6376647602198056,0.4486854798870752,2.037429569009731,-3.660523381743084,10.237326695181984,10.850674638096507,0.12010815980929546,0.14150140150548268,6.527982472375035,4.8685401570928475
9,go,0.2500000000000391,"(np.float64(0.0), np.float64(0.0))",0.5671346894636938,0.3669266184133865,2.1420131142590275,-3.549757667913477,10.681679496433487,11.303735435072845,0.10730729874198913,0.1496786333564622,6.057950984160511,4.147641418630849
9,go,0.26000000000004064,"(np.float64(0.0), np.float64(0.0))",0.4941926837348241,0.2876629128188801,2.2507208883102496,-3.4348548889507957,11.061675128379806,11.676030706394936,0.09353743634070516,0.15708675920856607,5.466598918296771,3.3587610031642536
9,go,0.2700000000000422,"(np.float64(0.0), np.float64(0.0))",0.4209696047916332,0.21303293911608162,2.36287659329548,-3.3166473263488974,11.370778337983152,11.963000082769597,0.0789265575617759,0.16357887785182704,4.786752063114031,2.548513068278335
9,go,0.28000000000004377,"(np.float64(0.0), np.float64(0.0))",0.3491744401066458,0.14424680982969945,2.4777486219330904,-3.195995264672164,11.604377997118274,12.163638792785218,0.0636195888780358,0.1690380106777326,4.0519521899296524,1.7545660917800443
9,go,0.29000000000004533,"(np.float64(0.0), np.float64(0.0))",0.2801145100260947,0.08160714466152488,2.5945670919751684,-3.0737559408503445,11.759418122329658,12.27960122759001,0.047771868834539474,0.1733790610077493,3.2939836455283507,1.0021031937657765
9,go,0.3000000000000469,"(np.float64(0.0), np.float64(0.0))",0.2147988769412985,0.024762306430861164,2.7125391231592886,-2.9507600957999536,11.834399200748168,12.314553388838567,0.03154232965966128,0.1765479023817458,2.5420156575957074,0.30493674457362036
9,go,0.31000000000004846,"(np.float64(0.0), np.float64(0.0))",0.15393171710960563,-0.027110466569608166,2.830864968747366,-2.827794623134772,11.829528655496457,12.273579013664577,0.015087530042984687,0.17851804262171025,1.820939658537854,0.0
9,go,0.32000000000005,"(np.float64(0.0), np.float64(0.0))",0.09786043787644794,-0.07513437307234455,2.9487556897222182,-2.7055912221177882,11.746857179465978,12.162564882807988,-0.0014426750895375762,0.17928585473881528,1.1495525872546368,0.0
9,go,0.3300000000000516,"(np.float64(0.0), np.float64(0.0))",0.046527108791292376,-0.12055251373494605,3.065451617511815,-2.5848212252087746,11.590276122760846,11.987588125518252,-0.017907479422041017,0.17886544851039146,0.5392620380848123,0.0
9,go,0.34000000000005315,"(np.float64(0.0), np.float64(0.0))",-0.0005388964930534423,-0.16454425031556041,3.1802398513442864,-2.466096239052213,11.365306245900832,11.75438636783651,-0.03417556016802406,0.1772842206468694,0.0,0.0
9,go,0.3500000000000547,"(np.float64(0.0), np.float64(0.0))",-0.04416508882737302,-0.20806292979781543,3.2924686859235126,-2.3499733429544825,11.078683456342079,11.46800184896653,-0.05012407910965411,0.17457991398348993,0.0,0.0
9,go,0.3600000000000563,"(np.float64(0.0), np.float64(0.0))",-0.08541730536060521,-0.25172306444878345,3.401557266975952,-2.2369628111590236,10.737818905438187,11.132655092109777,-0.06563703214900077,0.17079962467772425,0.0,0.0
9,go,0.37000000000005784,"(np.float64(0.0), np.float64(0.0))",-0.12544059618927958,-0.29575486393741,3.5069997506577444,-2.127536041962354,10.350249638698836,10.75184247909976,-0.080603848498801,0.16600068424140413,0.0,0.0
9,go,0.3800000000000594,"(np.float64(0.0), np.float64(0.0))",-0.16529397931234974,-0.34002581448820796,3.6083643927268643,-2.0221317074684695,9.923188336289005,10.328595277582675,-0.0949190149497766,0.16025284454369554,0.0,0.0
9,go,0.39000000000006096,"(np.float64(0.0), np.float64(0.0))",-0.20581188051726487,-0.3841117614158055,3.705288886188787,-1.921158919928533,9.463236738312839,9.865808769069549,-0.10848315744673676,0.15364086076598388,0.0,0.0
9,go,0.40000000000006253,"(np.float64(0.0), np.float64(0.0))",-0.24751242778557506,-0.42739081196983464,3.7974736520345185,-1.8249971251998904,8.976271986418485,9.366554801908794,-0.1212055625390592,0.14626649738065983,0.0,0.0
9,go,0.4100000000000641,"(np.float64(0.0), np.float64(0.0))",-0.29055639245012915,-0.4691342293842148,3.8846746671284125,-1.7339931844657714,8.46747181875958,8.834318899449412,-0.13300771138125908,0.1382491742038888,0.0,0.0
9,go,0.42000000000006565,"(np.float64(0.0), np.float64(0.0))",-0.3347475086492778,-0.5085763805273573,3.9667002986990796,-1.6484595032094402,7.942423520205571,8.272248057863425,-0.14382714509566522,0.12972483233504703,0.0,0.0
9,go,0.4300000000000672,"(np.float64(0.0), np.float64(0.0))",-0.3798603233174934,-0.5446872620973784,4.043410062237756,-1.5686719171277357,7.404728257998332,7.685422125611758,-0.15362065140547176,0.12084279308834879,0.0,0.0
9,go,0.4400000000000688,"(np.float64(0.0), np.float64(0.0))",-0.4249178158543907,-0.5768522471467641,4.114689494655867,-1.4948449229231946,6.856969549420514,7.0801659296336155,-0.16236631111587152,0.11176123984209853,0.0,0.0
9,go,0.45000000000007034,"(np.float64(0.0), np.float64(0.0))",-0.46846392655278424,-0.6046776486969182,4.1804590607001,-1.427136303676541,6.303187624501722,6.461797258145758,-0.17006635685414473,0.10264307230080741,0.0,0.0
9,go,0.4600000000000719,"(np.float64(0.0), np.float64(0.0))",-0.5093082734925659,-0.6273094035874326,4.240678377304461,-1.3656478496453652,5.7471531617119345,5.836193330013368,-0.1767458533265966,0.09364923629691509,0.0,0.0
9,go,0.47000000000007347,"(np.float64(0.0), np.float64(0.0))",-0.5460078720929895,-0.6438996450411641,4.29534404930756,-1.3104209676164373,5.192409510626826,5.20948620811698,-0.1824502367317002,0.08493275926594597,0.0,0.0
9,go,0.48000000000007503,"(np.float64(0.0), np.float64(0.0))",-0.5768755675756022,-0.6535150252958905,4.344484655605759,-1.2614375304321983,4.641829642453938,4.587463723043148,-0.18724225235431086,0.07663369202187562,0.0,0.0
9,go,0.4900000000000766,"(np.float64(0.0), np.float64(0.0))",-0.5998411760471021,-0.6549535472287313,4.3881600900223985,-1.2186191979489311,4.098955942128955,3.9764887952329584,-0.1911975896730305,0.06887433137456389,0.0,0.0
9,go,0.5000000000000782,"(np.float64(0.0), np.float64(0.0))",-0.6128500908826257,-0.6470178326586692,4.426470510599005,-1.181820432552133,3.568299540304996,3.383608017681163,-0.19440023869639408,0.061755371848763,0.0,0.0
9,go,0.5100000000000797,"(np.float64(0.0), np.float64(0.0))",-0.6139555161303383,-0.628548952080146,4.459570956438798,-1.1508183152915106,3.0565917792946316,2.8174238131947718,-0.19693852010696133,0.05535341411838692,0.0,0.0
9,go,0.5200000000000813,"(np.float64(0.0), np.float64(0.0))",-0.6016997406331306,-0.598691246392628,4.4876922472506715,-1.1252985622845997,2.5717776574206668,2.287169399746091,-0.1989018920242201,0.04971961684423782,0.0,0.0
9,go,0.5300000000000828,"(np.float64(0.0), np.float64(0.0))",-0.5748217752932647,-0.5566202708973698,4.511140355081078,-1.1048598300007173,2.120984524456766,1.8010256090653183,-0.20037900404441056,0.0448797227342045,0.0,0.0
9,go,0.5400000000000844,"(np.float64(0.0), np.float64(0.0))",-0.5316446489766813,-0.5010323219378104,4.530291615865336,-1.089021593383006,1.7109533620087811,1.3670076622293423,-0.2014545761347208,0.040833435851510856,0.0,0.0
9,go,0.550000000000086,"(np.float64(0.0), np.float64(0.0))",-0.47019898379119796,-0.4304028069360017,4.545584413790207,-1.07721487442383,1.3480490517118828,0.9944369743756348,-0.2022066242563697,0.03755355155387427,0.0,0.0
